**********************************************
ItemStrings.txt
locale: zhCN
revision: 55586
version: 14
build: 3.4.3
ExportTime: 2024-07-18 19:46:45
Total Items: 14734
**********************************************
    [1, 1]: 38082
    [10, 604]: 14745
    [10, 605]: 14749
    [10, 606]: 14744
    [10, 607]: 47154
    [10, 608]: 15846
    [10, 609]: 9749
    [10, 610]: 10045
    [10, 611]: 6714
    [10, 612]: 18588
    [10, 613]: 9745
    [10, 614]: 15933
    [10, 615]: 9742
    [10, 616]: 10046
    [10, 617]: 6786
    [10, 618]: 10047
    [10, 619]: 10053
    [10, 620]: 20824
    [10, 621]: 9743
    [10, 622]: 9748
    [10, 623]: 9747
    [10, 624]: 37819
    [10, 625]: 50738
    [10, 626]: 45693
    [10, 627]: 45816
    [10, 628]: 45111
    [10, 629]: 46339
    [10, 630]: 15228
    [10, 631]: 10290
    [10, 632]: 8343
    [10, 633]: 3240
    [10, 634]: 4364
    [10, 635]: 4365
    [10, 636]: 4405
    [10, 637]: 3478
    [10, 638]: 2863
    [10, 639]: 21933
    [10, 640]: 23329
    [10, 641]: 37139
    [10, 642]: 27515
    [10, 643]: 36525
    [10, 644]: 36644
    [10, 645]: 25164
    [10, 646]: 4096
    [10, 647]: 1366
    [10, 648]: 1372
    [10, 649]: 2836
    [10, 650]: 36606
    [10, 651]: 2320
    [10, 652]: 4337
    [10, 653]: 6367
    [10, 654]: 15124
    [10, 655]: 15120
    [10, 656]: 45052
    [10, 657]: 13045
    [10, 658]: 2251
    [10, 659]: 5784
    [10, 660]: 3652
    [10, 661]: 2977
    [10, 662]: 2978
    [10, 663]: 29151
    [10, 664]: 3651
    [10, 665]: 8183
    [10, 666]: 4087:1708
    [10, 667]: 3430:1709
    [10, 668]: 37776
    [10, 669]: 44329
    [10, 670]: 40003
    [10, 671]: 39910
    [10, 672]: 40118
    [10, 673]: 47568
    [10, 674]: 41241
    [10, 675]: 8069
    [10, 676]: 36559
    [10, 677]: 5507
    [10, 678]: 23748
    [10, 679]: 7937
    [10, 680]: 7927
    [10, 681]: 7928
    [10, 682]: 7926
    [10, 683]: 7935
    [10, 684]: 8067
    [10, 685]: 8068
    [10, 686]: 42971
    [10, 687]: 31304
    [10, 688]: 16006
    [10, 689]: 39684
    [10, 690]: 20816
    [10, 691]: 1171
    [10, 692]: 9891
    [10, 693]: 13125
    [10, 694]: 13511
    [10, 695]: 15409
    [10, 696]: 37671
    [10, 697]: 40058
    [10, 698]: 2100
    [10, 699]: 45836
    [10, 700]: 4407
    [10, 701]: 40162
    [10, 702]: 39966
    [10, 703]: 44325
    [10, 704]: 36663:-15
    [10, 705]: 25297:-15
    [10, 706]: 36387:-15
    [10, 707]: 6267:16
    [10, 708]: 6512:28
    [10, 709]: 6603:181
    [10, 710]: 6603:182
    [10, 711]: 6605:179
    [10, 712]: 36057:-15
    [10, 713]: 6269:16
    [10, 714]: 36567:-15
    [10, 715]: 36006:-15
    [10, 716]: 36063:-15
    [10, 717]: 36062:-15
    [10, 718]: 36060:-15
    [10, 719]: 36675:-15
    [10, 720]: 36067:-15
    [10, 721]: 4575:134
    [10, 722]: 36486:-15
    [10, 723]: 36147:-15
    [10, 724]: 7440:410
    [10, 725]: 25172:-15
    [10, 726]: 36669:-15
    [10, 727]: 7475:181
    [10, 728]: 6557:28
    [10, 729]: 6552:134
    [10, 730]: 24605:-15
    [10, 731]: 24606:-15
    [10, 732]: 24699:-15
    [10, 733]: 14117:28
    [10, 734]: 14120:153
    [10, 735]: 36667:-15
    [10, 736]: 24675:-15
    [10, 737]: 36402:-15
    [10, 738]: 25103:-15
    [10, 739]: 24684:-15
    [10, 740]: 15970:27
    [10, 741]: 14097:28
    [10, 742]: 36272:-15
    [10, 743]: 10179:411
    [10, 744]: 24617:-15
    [10, 745]: 24932:-15
    [10, 746]: 25086:-15
    [10, 747]: 4564:95
    [10, 748]: 36203:-15
    [10, 749]: 36693:-15
    [10, 750]: 7558:113
    [10, 751]: 36665:-15
    [10, 752]: 4087:113
    [10, 753]: 7434:182
    [10, 754]: 24980:-15
    [10, 755]: 24716:-15
    [10, 756]: 36308:-15
    [10, 757]: 35980:-15
    [10, 758]: 36695:-15
    [10, 759]: 6582:113
    [10, 760]: 36406:-15
    [10, 761]: 36668:-15
    [10, 762]: 24597:-15
    [10, 763]: 24658:-15
    [10, 764]: 36046:-15
    [10, 765]: 36681:-15
    [10, 766]: 36656:-15
    [10, 767]: 24940:-15
    [10, 768]: 24781:-15
    [10, 769]: 15259:180
    [10, 770]: 41112:-15
    [10, 771]: 36488:-15
    [10, 772]: 6537:27
    [10, 773]: 6541:28
    [10, 774]: 6542:27
    [10, 775]: 6538:134
    [10, 776]: 4570:28
    [10, 777]: 25302:-15
    [10, 778]: 3193:134
    [10, 779]: 9780:113
    [10, 780]: 9779:28
    [10, 781]: 25115:-15
    [10, 782]: 36265:-15
    [10, 783]: 36260:-15
    [10, 784]: 36001:-15
    [10, 785]: 36000:-15
    [10, 786]: 36512:-15
    [10, 787]: 36692:-15
    [10, 788]: 24953:-15
    [10, 789]: 24856:-15
    [10, 790]: 14175:179
    [10, 791]: 14175:153
    [10, 792]: 14168:113
    [10, 793]: 14166:95
    [10, 794]: 36475:-15
    [10, 795]: 7477:413
    [10, 796]: 36670:-15
    [10, 797]: 36677:-15
    [10, 798]: 24594:-15
    [10, 799]: 24736:-15
    [10, 800]: 15331:113
    [10, 801]: 36414:-15
    [10, 802]: 25016:-15
    [10, 803]: 14123:28
    [10, 804]: 36694:-15
    [10, 805]: 36028:-15
    [10, 806]: 15181:412
    [10, 807]: 36680:-15
    [10, 808]: 9748:28
    [10, 809]: 25282:-15
    [10, 810]: 25310:-15
    [10, 811]: 36165:-15
    [10, 812]: 36166:-15
    [10, 813]: 9774:180
    [10, 814]: 9773:180
    [10, 815]: 9826:215
    [10, 816]: 25046:-15
    [10, 817]: 35957:-15
    [10, 818]: 36684:-15
    [10, 819]: 25312:-15
    [10, 820]: 25166:-15
    [10, 821]: 25052:-15
    [10, 822]: 7519:414
    [10, 823]: 24828:-15
    [10, 824]: 31166:-15
    [10, 825]: 24636:-15
    [10, 826]: 36282:-15
    [10, 827]: 36280:-15
    [10, 828]: 36660:-15
    [10, 829]: 35967:-15
    [10, 830]: 35966:-15
    [10, 831]: 35965:-15
    [10, 832]: 25087:-15
    [10, 833]: 14181:179
    [10, 834]: 6613:134
    [10, 835]: 25291:-15
    [10, 836]: 9917:216
    [10, 837]: 15305:28
    [10, 838]: 36425:-15
    [10, 839]: 11989:183
    [10, 840]: 15642:411
    [10, 841]: 11984:134
    [10, 842]: 36239:-15
    [10, 843]: 24651:-15
    [10, 844]: 24647:-15
    [10, 845]: 36472:-15
    [10, 846]: 10230:419
    [10, 847]: 36479:-15
    [10, 848]: 9795:153
    [10, 849]: 36659:-15
    [10, 850]: 24627:-15
    [10, 851]: 24621:-15
    [10, 852]: 24625:-15
    [10, 853]: 36283:-15
    [10, 854]: 24819:-15
    [10, 855]: 10306
    [10, 856]: 33460
    [10, 857]: 37097
    [10, 858]: 42405
    [10, 859]: 45757
    [10, 860]: 40072
    [10, 861]: 42415
    [10, 862]: 36855
    [10, 863]: 35657
    [10, 864]: 34829
    [10, 865]: 4372
    [10, 866]: 42946
    [10, 867]: 44050
    [10, 868]: 39418
    [10, 869]: 44107
    [10, 870]: 24028
    [10, 871]: 28459
    [10, 872]: 37851
    [10, 873]: 23097
    [10, 874]: 39997
    [10, 875]: 39905
    [10, 876]: 32194
    [10, 877]: 40112
    [10, 878]: 45879
    [10, 879]: 11303
    [10, 880]: 11304
    [10, 881]: 4835
    [10, 882]: 23503
    [10, 883]: 34504
    [10, 884]: 28421
    [10, 885]: 23773
    [10, 886]: 23737
    [10, 887]: 23508
    [10, 888]: 23506
    [10, 889]: 23784
    [10, 890]: 25844
    [10, 891]: 23746
    [10, 892]: 23425
    [10, 893]: 23529
    [10, 894]: 24243
    [10, 895]: 23507
    [10, 896]: 23502
    [10, 897]: 23446
    [10, 898]: 3846
    [10, 899]: 5833
    [10, 900]: 39296
    [10, 901]: 37395
    [10, 902]: 42728
    [10, 903]: 42730
    [10, 904]: 42724
    [10, 905]: 42723
    [10, 906]: 42725
    [10, 907]: 42729
    [10, 908]: 42726
    [10, 909]: 40685
    [10, 910]: 7741
    [10, 911]: 18904
    [10, 912]: 37369
    [10, 913]: 12994
    [10, 914]: 4577
    [10, 915]: 25284
    [10, 916]: 31220
    [10, 917]: 25286
    [10, 918]: 25056
    [10, 919]: 25064
    [10, 920]: 25068
    [10, 921]: 36415
    [10, 922]: 45841
    [10, 923]: 40698
    [10, 924]: 37875
    [10, 925]: 42482
    [10, 926]: 5767
    [10, 927]: 25055
    [10, 928]: 4335
    [10, 929]: 42377
    [10, 930]: 19712
    [10, 931]: 4342
    [10, 932]: 25886
    [10, 933]: 39340
    [10, 934]: 10054
    [10, 935]: 8831
    [10, 936]: 25071
    [10, 937]: 36931
    [10, 938]: 1720
    [10, 939]: 40924
    [10, 940]: 7910
    [10, 941]: 4605
    [10, 942]: 23436
    [10, 943]: 15286
    [10, 944]: 25282
    [10, 945]: 15261
    [10, 946]: 12203
    [10, 947]: 25047
    [10, 948]: 37727
    [10, 949]: 37860
    [10, 950]: 3419
    [10, 951]: 25044
    [10, 952]: 5762
    [10, 953]: 6239
    [10, 954]: 2575
    [10, 955]: 2572
    [10, 956]: 41248
    [10, 957]: 6796
    [10, 958]: 42378
    [10, 959]: 21524
    [10, 960]: 34085
    [10, 961]: 21305
    [10, 962]: 19707
    [10, 963]: 805
    [10, 964]: 857
    [10, 965]: 24246
    [10, 966]: 2604
    [10, 967]: 5763
    [10, 968]: 4313
    [10, 969]: 23769
    [10, 970]: 2657
    [10, 971]: 11186
    [10, 972]: 29902
    [10, 973]: 42368
    [10, 974]: 42372
    [10, 975]: 7287
    [10, 976]: 10051
    [10, 977]: 10007
    [10, 978]: 10018
    [10, 979]: 10009
    [10, 980]: 29956
    [10, 981]: 45810
    [10, 982]: 12997
    [10, 983]: 37562
    [10, 984]: 44657
    [10, 985]: 8499
    [10, 986]: 37166
    [10, 987]: 19348
    [10, 988]: 15414
    [10, 989]: 40131
    [10, 990]: 39942
    [10, 991]: 40024
    [10, 992]: 13012
    [10, 993]: 44398
    [10, 994]: 43258
    [10, 995]: 37503
    [10, 996]: 40133
    [10, 997]: 45078
    [10, 998]: 39941
    [10, 999]: 32836
    [10, 1000]: 40026
    [11, 1]: 202195
    [11, 2]: 27812
    [11, 3]: 32833
    [11, 4]: 46378
    [11, 5]: 7079
    [11, 6]: 22866
    [11, 7]: 25804
    [11, 8]: 35606
    [11, 9]: 44310
    [11, 10]: 2245
    [11, 11]: 4448
    [11, 12]: 4449
    [11, 13]: 37689
    [11, 14]: 45858
    [11, 15]: 31246
    [11, 16]: 31244
    [11, 17]: 5029
    [11, 18]: 7072
    [11, 19]: 31243
    [11, 20]: 25310
    [11, 21]: 34896
    [11, 22]: 40277
    [11, 23]: 8122
    [11, 24]: 8121
    [11, 25]: 8120
    [11, 26]: 8124
    [11, 27]: 37729
    [11, 28]: 4051
    [11, 29]: 6397
    [11, 30]: 6399
    [11, 31]: 6396
    [11, 32]: 4049
    [11, 33]: 4715
    [11, 34]: 4050
    [11, 35]: 6398
    [11, 36]: 36165
    [11, 37]: 36167
    [11, 38]: 36166
    [11, 39]: 36169
    [11, 40]: 36170
    [11, 41]: 36168
    [11, 42]: 36163
    [11, 43]: 36164
    [11, 44]: 3192
    [11, 45]: 34862
    [11, 46]: 6712
    [11, 47]: 2321
    [11, 48]: 4589
    [11, 49]: 47129
    [11, 50]: 40526
    [11, 51]: 37854
    [11, 52]: 13137
    [11, 53]: 1777
    [11, 54]: 3530
    [11, 55]: 33427
    [11, 56]: 54536
    [11, 57]: 33069
    [11, 58]: 20907
    [11, 59]: 18661
    [11, 60]: 18654
    [11, 61]: 7560
    [11, 62]: 4414
    [11, 63]: 32381
    [11, 64]: 4416
    [11, 65]: 7561
    [11, 66]: 18653
    [11, 67]: 49050
    [11, 68]: 10601
    [11, 69]: 4412
    [11, 70]: 10604
    [11, 71]: 4417
    [11, 72]: 16055
    [11, 73]: 16054
    [11, 74]: 13308
    [11, 75]: 4409
    [11, 76]: 18656
    [11, 77]: 18658
    [11, 78]: 23810
    [11, 79]: 23803
    [11, 80]: 4410
    [11, 81]: 44503
    [11, 82]: 13311
    [11, 83]: 4408
    [11, 84]: 23888
    [11, 85]: 23883
    [11, 86]: 23884
    [11, 87]: 10605
    [11, 88]: 23817
    [11, 89]: 4411
    [11, 90]: 10603
    [11, 91]: 16051
    [11, 92]: 16043
    [11, 93]: 16047
    [11, 94]: 23811
    [11, 95]: 6716
    [11, 96]: 18650
    [11, 97]: 23802
    [11, 98]: 16050
    [11, 99]: 13310
    [11, 100]: 13309
    [11, 101]: 23815
    [11, 102]: 23799
    [11, 103]: 23807
    [11, 104]: 25887
    [11, 105]: 18648
    [11, 106]: 23804
    [11, 107]: 14639
    [11, 108]: 10602
    [11, 109]: 18649
    [11, 110]: 16052
    [11, 111]: 18652
    [11, 112]: 23805
    [11, 113]: 4413
    [11, 114]: 6672
    [11, 115]: 10606
    [11, 116]: 17720
    [11, 117]: 16046
    [11, 118]: 18657
    [11, 119]: 23816
    [11, 120]: 16048
    [11, 121]: 21887
    [11, 122]: 25650
    [11, 123]: 25649
    [11, 124]: 33436
    [11, 125]: 33371
    [11, 126]: 33367
    [11, 127]: 33369
    [11, 128]: 33631
    [11, 129]: 50607
    [11, 130]: 36743
    [11, 131]: 43552
    [11, 132]: 16471
    [11, 133]: 28997
    [11, 134]: 28996
    [11, 135]: 28995
    [11, 136]: 17607
    [11, 137]: 17608
    [11, 138]: 17603
    [11, 139]: 28247
    [11, 140]: 28245
    [11, 141]: 24054
    [11, 142]: 32211
    [11, 143]: 23111
    [11, 144]: 40129
    [11, 145]: 31290
    [11, 146]: 39934
    [11, 147]: 40022
    [11, 148]: 37407
    [11, 149]: 11846
    [11, 150]: 37824
    [11, 151]: 43513
    [11, 152]: 35579
    [11, 153]: 36093
    [11, 154]: 36094
    [11, 155]: 36097
    [11, 156]: 36098
    [11, 157]: 36096
    [11, 158]: 36095
    [11, 159]: 47545
    [11, 160]: 5002
    [11, 161]: 1204
    [11, 162]: 25069
    [11, 163]: 1206
    [11, 164]: 12029
    [11, 165]: 11997
    [11, 166]: 12020
    [11, 167]: 9767
    [11, 168]: 9774
    [11, 169]: 9771
    [11, 170]: 9770
    [11, 171]: 9766
    [11, 172]: 10287
    [11, 173]: 9773
    [11, 174]: 5764
    [11, 175]: 7057
    [11, 176]: 4308
    [11, 177]: 2579
    [11, 178]: 41250
    [11, 179]: 42375
    [11, 180]: 21525
    [11, 181]: 21301
    [11, 182]: 37745
    [11, 183]: 19711
    [11, 184]: 5572
    [11, 185]: 41255
    [11, 186]: 5575
    [11, 187]: 7386
    [11, 188]: 7392
    [11, 189]: 4385
    [11, 190]: 2605
    [11, 191]: 4241
    [11, 192]: 2582
    [11, 193]: 23771
    [11, 194]: 5573
    [11, 195]: 4257
    [11, 196]: 4259
    [11, 197]: 4255
    [11, 198]: 11185
    [11, 199]: 17723
    [11, 200]: 10504
    [11, 201]: 1401
    [11, 202]: 3836
    [11, 203]: 3835
    [11, 204]: 3842
    [11, 205]: 8498
    [11, 206]: 15412
    [11, 207]: 30741
    [11, 208]: 25660
    [11, 209]: 25659
    [11, 210]: 9831
    [11, 211]: 9835
    [11, 212]: 10406
    [11, 213]: 9832
    [11, 214]: 9834
    [11, 215]: 9833
    [11, 216]: 9827
    [11, 217]: 9828
    [11, 218]: 3894
    [11, 219]: 43364
    [11, 220]: 36571
    [11, 221]: 37810
    [11, 222]: 45613
    [11, 223]: 1664
    [11, 224]: 15926
    [11, 225]: 50735
    [11, 226]: 1607
    [11, 227]: 13060
    [11, 228]: 37625
    [11, 229]: 39765
    [11, 230]: 47512
    [11, 231]: 33443
    [11, 232]: 3770
    [11, 233]: 13115
    [11, 234]: 36412
    [11, 235]: 3422
    [11, 236]: 6290
    [11, 237]: 33924
    [11, 238]: 39691
    [11, 239]: 3665
    [11, 240]: 4607
    [11, 241]: 7974
    [11, 242]: 27651
    [11, 243]: 43490
    [11, 244]: 35948
    [11, 245]: 6657
    [11, 246]: 27662
    [11, 247]: 21217
    [11, 248]: 40108
    [11, 249]: 37829
    [11, 250]: 42404
    [11, 251]: 27946
    [11, 252]: 13113
    [11, 253]: 15295
    [11, 254]: 23695
    [11, 255]: 5971
    [11, 256]: 31227
    [11, 257]: 31228
    [11, 258]: 31229
    [11, 259]: 23079
    [11, 260]: 20870
    [11, 261]: 25061
    [11, 262]: 37771
    [11, 263]: 11982
    [11, 264]: 43103
    [11, 265]: 1529
    [11, 266]: 20959
    [11, 267]: 45773
    [11, 268]: 42338
    [11, 269]: 14919
    [11, 270]: 25715
    [11, 271]: 14917
    [11, 272]: 14921
    [11, 273]: 14914
    [11, 274]: 10278
    [11, 275]: 18364
    [11, 276]: 29160
    [11, 277]: 10365
    [11, 278]: 31219
    [11, 279]: 10281
    [11, 280]: 14913
    [11, 281]: 14915
    [11, 282]: 10275
    [11, 283]: 14918
    [11, 284]: 10280
    [11, 285]: 14920
    [11, 286]: 10282
    [11, 287]: 14916
    [11, 288]: 45812
    [11, 289]: 39339
    [11, 290]: 10276
    [11, 291]: 37666
    [11, 292]: 36591
    [11, 293]: 13112
    [11, 294]: 37791
    [11, 295]: 42917
    [11, 296]: 30594
    [11, 297]: 37141
    [11, 298]: 32772
    [11, 299]: 33067
    [11, 300]: 33068
    [11, 301]: 33064
    [11, 302]: 32793
    [11, 303]: 32818
    [11, 304]: 32805
    [11, 305]: 33065
    [11, 306]: 33056
    [11, 307]: 33066
    [11, 308]: 33057
    [11, 309]: 50317
    [11, 310]: 50316
    [11, 311]: 50169
    [11, 312]: 43830
    [11, 313]: 40050
    [11, 314]: 14759
    [11, 315]: 15935
    [11, 316]: 15990
    [11, 317]: 40154
    [11, 318]: 14767
    [11, 319]: 14761
    [11, 320]: 39958
    [11, 321]: 24454
    [11, 322]: 39307
    [11, 323]: 14766
    [11, 324]: 40297
    [11, 325]: 38303
    [11, 326]: 8196:184
    [11, 327]: 36480:-16
    [11, 328]: 10131:333
    [11, 329]: 36389:-16
    [11, 330]: 10127:188
    [11, 331]: 15222:22
    [11, 332]: 25125:-16
    [11, 333]: 25305:-16
    [11, 334]: 36052:-16
    [11, 335]: 36051:-16
    [11, 336]: 6268:96
    [11, 337]: 10264:346
    [11, 338]: 2079:19
    [11, 339]: 9764:19
    [11, 340]: 36079:-16
    [11, 341]: 36076:-16
    [11, 342]: 36699:-16
    [11, 343]: 36005:-16
    [11, 344]: 3198:184
    [11, 345]: 36066:-16
    [11, 346]: 36062:-16
    [11, 347]: 36061:-16
    [11, 348]: 15251:335
    [11, 349]: 4561:15
    [11, 350]: 15563:184
    [11, 351]: 15557:287
    [11, 352]: 864:135
    [11, 353]: 36071:-16
    [11, 354]: 2078:19
    [11, 355]: 4575:154
    [11, 356]: 15156:335
    [11, 357]: 36149:-16
    [11, 358]: 36151:-16
    [11, 359]: 727:15
    [11, 360]: 9865:184
    [11, 361]: 36669:-16
    [11, 362]: 6557:96
    [11, 363]: 6552:135
    [11, 364]: 9850:186
    [11, 365]: 24701:-16
    [11, 366]: 36329:-16
    [11, 367]: 36330:-16
    [11, 368]: 24607:-16
    [11, 369]: 24608:-16
    [11, 370]: 24610:-16
    [11, 371]: 24605:-16
    [11, 372]: 14221:184
    [11, 373]: 14219:154
    [11, 374]: 36397:-16
    [11, 375]: 6551:96
    [11, 376]: 6545:114
    [11, 377]: 24583:-16
    [11, 378]: 36466:-16
    [11, 379]: 24677:-16
    [11, 380]: 10108:217
    [11, 381]: 36672:-16
    [11, 382]: 9783:135
    [11, 383]: 9785:22
    [11, 384]: 36272:-16
    [11, 385]: 9881:188
    [11, 386]: 24615:-16
    [11, 387]: 24619:-16
    [11, 388]: 24618:-16
    [11, 389]: 24617:-16
    [11, 390]: 36420:-16
    [11, 391]: 25215:-16
    [11, 392]: 4564:22
    [11, 393]: 31179:-16
    [11, 394]: 14923:188
    [11, 395]: 14924:341
    [11, 396]: 1640:333
    [11, 397]: 15234:154
    [11, 398]: 10391:218
    [11, 399]: 36662:-16
    [11, 400]: 36693:-16
    [11, 401]: 2632:15
    [11, 402]: 4087:114
    [11, 403]: 9811:114
    [11, 404]: 9812:114
    [11, 405]: 15212:96
    [11, 406]: 25160:-16
    [11, 407]: 24715:-16
    [11, 408]: 35975:-16
    [11, 409]: 15294:154
    [11, 410]: 6584:186
    [11, 411]: 6585:22
    [11, 412]: 36199:-16
    [11, 413]: 15430:343
    [11, 414]: 24600:-16
    [11, 415]: 24597:-16
    [11, 416]: 36047:-16
    [11, 417]: 36048:-16
    [11, 418]: 25307:-16
    [11, 419]: 36656:-16
    [11, 420]: 10185:188
    [11, 421]: 6538:135
    [11, 422]: 790:22
    [11, 423]: 3193:135
    [11, 424]: 36679:-16
    [11, 425]: 10069:188
    [11, 426]: 4568:19
    [11, 427]: 9777:22
    [11, 428]: 24719:-16
    [11, 429]: 36261:-16
    [11, 430]: 36264:-16
    [11, 431]: 35999:-16
    [11, 432]: 35998:-16
    [11, 433]: 36001:-16
    [11, 434]: 36692:-16
    [11, 435]: 24953:-16
    [11, 436]: 36017:-16
    [11, 437]: 14166:22
    [11, 438]: 14172:154
    [11, 439]: 24745:-16
    [11, 440]: 25298:-16
    [11, 441]: 2075:15
    [11, 442]: 15330:135
    [11, 443]: 9896:184
    [11, 444]: 9904:188
    [11, 445]: 15231:114
    [11, 446]: 36255:-16
    [11, 447]: 36581:-16
    [11, 448]: 36131:-16
    [11, 449]: 15350:187
    [11, 450]: 36369:-16
    [11, 451]: 36023:-16
    [11, 452]: 24958:-16
    [11, 453]: 36443:-16
    [11, 454]: 2073:15
    [11, 455]: 3197:218
    [11, 456]: 36596:-16
    [11, 457]: 4569:15
    [11, 458]: 10362:218
    [11, 459]: 36034:-16
    [11, 460]: 36036:-16
    [11, 461]: 36038:-16
    [11, 462]: 36042:-16
    [11, 463]: 36680:-16
    [11, 464]: 36127:-16
    [11, 465]: 36125:-16
    [11, 466]: 15216:185
    [11, 467]: 36715:-16
    [11, 468]: 25282:-16
    [11, 469]: 36168:-16
    [11, 470]: 3192:22
    [11, 471]: 9773:185
    [11, 472]: 14915:340
    [11, 473]: 10276:335
    [11, 474]: 9820:185
    [11, 475]: 1625:334
    [11, 476]: 35960:-16
    [11, 477]: 24832:-16
    [11, 478]: 24835:-16
    [11, 479]: 25045:-16
    [11, 480]: 36421:-16
    [11, 481]: 14909:218
    [11, 482]: 36660:-16
    [11, 483]: 35969:-16
    [11, 484]: 24943:-16
    [11, 485]: 15210:19
    [11, 486]: 24771:-16
    [11, 487]: 36084:-16
    [11, 488]: 8178:22
    [11, 489]: 15269:154
    [11, 490]: 9802:154
    [11, 491]: 9802:135
    [11, 492]: 15602:335
    [11, 493]: 36112:-16
    [11, 494]: 3195:114
    [11, 495]: 3195:96
    [11, 496]: 36440:-16
    [11, 497]: 36434:-16
    [11, 498]: 36455:-16
    [11, 499]: 25058:-16
    [11, 500]: 36432:-16
    [11, 501]: 6590:184
    [11, 502]: 6592:187
    [11, 503]: 3196:114
    [11, 504]: 9837:135
    [11, 505]: 25230:-16
    [11, 506]: 25300:-16
    [11, 507]: 6580:154
    [11, 508]: 6580:184
    [11, 509]: 36157:-16
    [11, 510]: 24644:-16
    [11, 511]: 9792:154
    [11, 512]: 2140:15
    [11, 513]: 36407:-16
    [11, 514]: 25090:-16
    [11, 515]: 15150:186
    [11, 516]: 36385:-16
    [11, 517]: 2077:186
    [11, 518]: 25303:-16
    [11, 519]: 36532:-16
    [11, 520]: 15291:154
    [11, 521]: 863:154
    [11, 522]: 14243:217
    [11, 523]: 1180
    [11, 524]: 1711
    [11, 525]: 4422
    [11, 526]: 10307
    [11, 527]: 33461
    [11, 528]: 37093
    [11, 529]: 37094
    [11, 530]: 44183
    [11, 531]: 9819
    [11, 532]: 9823
    [11, 533]: 9824
    [11, 534]: 9821
    [11, 535]: 10404
    [11, 536]: 9826
    [11, 537]: 9820
    [11, 538]: 32576
    [11, 539]: 4781
    [11, 540]: 37835
    [11, 541]: 39470
    [11, 542]: 25633
    [11, 543]: 40241
    [11, 544]: 18606
    [11, 545]: 38589
    [11, 546]: 37864
    [11, 547]: 42123
    [11, 548]: 25829
    [11, 549]: 38455
    [11, 550]: 46069
    [11, 551]: 40511
    [11, 552]: 2287
    [11, 553]: 37081
    [11, 554]: 37788
    [11, 555]: 12223
    [11, 556]: 50703
    [11, 557]: 2781
    [11, 558]: 39201
    [11, 559]: 25429
    [11, 560]: 36572
    [11, 561]: 37943
    [11, 562]: 40585
    [11, 563]: 44935
    [11, 564]: 43157
    [11, 565]: 40586
    [11, 566]: 44934
    [11, 567]: 45691
    [11, 568]: 45690
    [11, 569]: 45688
    [11, 570]: 45689
    [11, 571]: 50621
    [11, 572]: 28502
    [11, 573]: 42956
    [11, 574]: 37181
    [11, 575]: 45534
    [11, 576]: 45467
    [11, 577]: 25010
    [11, 578]: 25009
    [11, 579]: 25012
    [11, 580]: 52025
    [11, 581]: 52028
    [11, 582]: 25008
    [11, 583]: 25011
    [11, 584]: 27834
    [11, 585]: 27833
    [11, 586]: 1625
    [11, 587]: 15257
    [11, 588]: 10127:1558
